race_id	date	race_type	around	course_len	weather	ground_state	race_class	place
202303010508	2023-04-22	1	0.0	1800	1	0	2	3
202303010509	2023-04-22	1	0.0	1200	1	0	5	3
202303010510	2023-04-22	0	0.0	1700	1	0	5	3
202303010511	2023-04-22	1	0.0	1800	1	0	5	3
202303010512	2023-04-22	0	0.0	1150	1	0	2	3
202305020201	2023-04-23	0	1.0	1400	2	0	1	5
202305020202	2023-04-23	0	1.0	1600	2	0	1	5
202305020203	2023-04-23	1	1.0	1400	2	0	1	5
202305020204	2023-04-23	1	1.0	1800	1	0	1	5
202305020205	2023-04-23	1	1.0	2400	1	0	1	5
202305020206	2023-04-23	0	1.0	1400	1	0	2	5
202305020207	2023-04-23	0	1.0	1600	1	0	2	5
202305020208	2023-04-23	1	1.0	1600	1	0	2	5
202305020209	2023-04-23	1	1.0	1800	1	0	5	5
202305020210	2023-04-23	0	1.0	1400	1	0	4	5
202305020211	2023-04-23	1	1.0	2000	1	0	5	5
202305020212	2023-04-23	0	1.0	1600	1	0	3	5
202308010201	2023-04-23	1	0.0	1800	1	0	1	8
202308010202	2023-04-23	0	0.0	1400	1	0	1	8
202308010203	2023-04-23	0	0.0	1200	1	0	1	8
202308010204	2023-04-23	0	0.0	1800	1	0	1	8
202308010205	2023-04-23	1	0.0	1600	1	0	1	8
202308010206	2023-04-23	0	0.0	1800	1	0	2	8
202308010207	2023-04-23	1	0.0	1400	1	0	2	8
202308010208	2023-04-23	0	0.0	1900	1	0	2	8
202308010209	2023-04-23	1	0.0	2200	1	0	5	8
202308010210	2023-04-23	1	0.0	1800	1	0	4	8
202308010211	2023-04-23	1	0.0	1600	1	0	5	8
202308010212	2023-04-23	0	0.0	1200	1	0	3	8
202303010601	2023-04-23	0	0.0	1150	1	0	1	3
202303010602	2023-04-23	1	0.0	1200	1	0	1	3
202303010603	2023-04-23	0	0.0	1700	1	0	1	3
202303010604	2023-04-23	2		2770	1	0	1	3
202303010605	2023-04-23	1	0.0	1800	1	0	1	3
202303010606	2023-04-23	0	0.0	1700	1	0	1	3
202303010607	2023-04-23	1	0.0	1200	1	0	1	3
202303010608	2023-04-23	0	0.0	1700	1	0	2	3
202303010609	2023-04-23	1	0.0	2600	1	0	5	3
202303010610	2023-04-23	1	0.0	2000	1	0	5	3
202303010611	2023-04-23	1	0.0	1200	1	0	3	3
202303010612	2023-04-23	0	0.0	1700	1	0	2	3
202305020301	2023-04-29	0	1.0	1400	1	0	1	5
202305020302	2023-04-29	0	1.0	1600	1	0	1	5
202305020303	2023-04-29	0	1.0	1300	1	0	1	5
202305020304	2023-04-29	1	1.0	1600	1	0	1	5
202305020305	2023-04-29	1	1.0	1800	1	0	1	5
202305020306	2023-04-29	1	1.0	1600	1	0	2	5
202305020307	2023-04-29	0	1.0	1400	1	0	2	5
202305020308	2023-04-29	0	1.0	1600	1	0	2	5
202305020309	2023-04-29	0	1.0	2100	1	0	4	5
202305020310	2023-04-29	1	1.0	2000	1	0	4	5
202305020311	2023-04-29	1	1.0	2400	1	0	5	5
202305020312	2023-04-29	0	1.0	2100	2	0	3	5
202308010301	2023-04-29	0	0.0	1400	2	0	1	8
202308010302	2023-04-29	0	0.0	1800	2	0	1	8
202308010303	2023-04-29	1	0.0	1600	2	0	1	8
202308010304	2023-04-29	0	0.0	1800	2	0	1	8
202308010305	2023-04-29	1	0.0	1800	2	0	1	8
202308010306	2023-04-29	1	0.0	1400	2	0	2	8
202308010307	2023-04-29	1	0.0	2200	2	0	2	8
202308010308	2023-04-29	0	0.0	1400	2	0	2	8
202308010309	2023-04-29	1	0.0	2200	2	0	2	8
202308010310	2023-04-29	0	0.0	1800	2	0	5	8
202308010311	2023-04-29	1	0.0	1200	2	0	4	8
202308010312	2023-04-29	0	0.0	1400	0	0	3	8
202304010101	2023-04-29	2			1	0	5	4
202304010102	2023-04-29	0	1.0	1800	1	0	1	4
202304010103	2023-04-29	0	1.0	1200	1	0	1	4
202304010104	2023-04-29	2			1	0	1	4
202304010105	2023-04-29	1	1.0	2000	1	0	1	4
202304010106	2023-04-29	1	2.0	1000	1	0	1	4
202304010107	2023-04-29	0	1.0	1800	1	0	2	4
202304010108	2023-04-29	1	1.0	1600	1	0	2	4
202304010109	2023-04-29	1	1.0	1200	1	0	2	4
202304010110	2023-04-29	1	1.0	1800	1	0	5	4
202304010111	2023-04-29	0	1.0	1800	1	0	4	4
202304010112	2023-04-29	0	1.0	1200	1	0	2	4
202305020401	2023-04-30	0	1.0	1600	2	0	1	5
202305020402	2023-04-30	0	1.0	1400	2	0	1	5
202305020403	2023-04-30	0	1.0	2100	2	0	1	5
202305020404	2023-04-30	1	1.0	1400	2	0	1	5
202305020405	2023-04-30	1	1.0	2000	2	0	1	5
202305020406	2023-04-30	0	1.0	1600	2	0	2	5
202305020407	2023-04-30	1	1.0	2000	2	0	2	5
202305020408	2023-04-30	1	1.0	1600	2	0	3	5
202305020409	2023-04-30	1	1.0	2400	2	0	5	5
202305020410	2023-04-30	0	1.0	2100	0	0	5	5
202305020411	2023-04-30	1	1.0	1800	0	0	5	5
202305020412	2023-04-30	0	1.0	1400	2	0	3	5
202308010401	2023-04-30	0	0.0	1800	2	3	1	8
202308010402	2023-04-30	0	0.0	1200	2	3	1	8
202308010403	2023-04-30	1	0.0	1400	2	2	1	8
202308010404	2023-04-30	1	0.0	2000	2	2	1	8
202308010405	2023-04-30	0	0.0	1800	2	1	2	8
202308010406	2023-04-30	1	0.0	1600	2	2	2	8
202308010407	2023-04-30	0	0.0	1800	2	1	2	8
202308010408	2023-04-30	1	0.0	1800	2	2	5	8
202308010409	2023-04-30	1	0.0	1400	2	2	5	8
202308010410	2023-04-30	0	0.0	1400	2	1	5	8
202308010411	2023-04-30	1	0.0	3200	2	2	5	8
202308010412	2023-04-30	0	0.0	1200	2	1	4	8
202304010201	2023-04-30	0	1.0	1200	2	1	1	4
202304010202	2023-04-30	1	1.0	1400	2	1	1	4
202304010203	2023-04-30	0	1.0	1800	0	1	1	4
202304010204	2023-04-30	2			2	1	1	4
202304010205	2023-04-30	1	1.0	2400	2	1	1	4
202304010206	2023-04-30	0	1.0	1800	2	1	2	4
202304010207	2023-04-30	0	1.0	1200	2	1	2	4
202304010208	2023-04-30	1	1.0	1800	2	1	2	4
202304010209	2023-04-30	0	1.0	1800	2	1	5	4
202304010210	2023-04-30	1	2.0	1000	2	1	5	4
202304010211	2023-04-30	1	1.0	1600	2	1	5	4
202304010212	2023-04-30	1	1.0	1200	2	1	2	4
202305020501	2023-05-06	0	1.0	1600	1	0	1	5
202305020502	2023-05-06	0	1.0	1300	1	0	1	5
202305020503	2023-05-06	0	1.0	1400	1	0	1	5
202305020504	2023-05-06	1	1.0	1600	1	0	1	5
202305020505	2023-05-06	0	1.0	2100	1	0	1	5
202305020506	2023-05-06	0	1.0	1600	1	0	2	5
202305020507	2023-05-06	1	1.0	1400	1	0	2	5
202305020508	2023-05-06	0	1.0	1300	1	0	2	5
202305020509	2023-05-06	1	1.0	2000	1	0	5	5
202305020510	2023-05-06	0	1.0	1600	1	0	4	5
202305020511	2023-05-06	1	1.0	2000	1	0	5	5
202305020512	2023-05-06	1	1.0	1400	1	0	3	5
202308010501	2023-05-06	0	0.0	1400	2	0	1	8
202308010502	2023-05-06	0	0.0	1800	2	0	1	8
202308010503	2023-05-06	0	0.0	1200	2	0	1	8
202308010504	2023-05-06	1	0.0	1400	2	0	1	8
202308010505	2023-05-06	1	0.0	1800	2	0	1	8
202308010506	2023-05-06	0	0.0	1400	2	0	2	8
202308010507	2023-05-06	1	0.0	1600	2	0	2	8
202308010508	2023-05-06	0	0.0	1800	2	0	2	8
202308010509	2023-05-06	1	0.0	2000	2	0	5	8
202308010510	2023-05-06	0	0.0	1800	2	0	5	8
202308010511	2023-05-06	1	0.0	2200	0	0	5	8
202308010512	2023-05-06	1	0.0	1600	2	0	3	8
202304010301	2023-05-06	2			3	0	5	4
202304010302	2023-05-06	0	1.0	1800	3	0	1	4
202304010303	2023-05-06	0	1.0	1200	0	0	1	4
202304010304	2023-05-06	2			0	2	1	4
202304010305	2023-05-06	1	1.0	1800	2	2	1	4
202304010306	2023-05-06	1	1.0	1200	2	2	1	4
202304010307	2023-05-06	0	1.0	1800	2	2	2	4
202304010308	2023-05-06	1	1.0	1800	2	2	2	4
202304010309	2023-05-06	0	1.0	1800	2	2	2	4
202304010310	2023-05-06	1	1.0	2200	3	2	5	4
202304010311	2023-05-06	0	1.0	1200	3	2	5	4
202304010312	2023-05-06	1	2.0	1000	3	2	2	4
202305020601	2023-05-07	0	1.0	1400	2	0	1	5
202305020602	2023-05-07	0	1.0	1600	2	0	1	5
202305020603	2023-05-07	1	1.0	2300	0	0	1	5
202305020604	2023-05-07	1	1.0	1800	2	0	1	5
202305020605	2023-05-07	0	1.0	1400	0	0	2	5
202305020606	2023-05-07	0	1.0	1600	3	0	2	5
202305020607	2023-05-07	1	1.0	1400	3	0	2	5
202305020608	2023-05-07	0	1.0	1300	3	0	3	5
202305020609	2023-05-07	1	1.0	1600	3	0	4	5
202305020610	2023-05-07	1	1.0	2400	3	2	5	5
202305020611	2023-05-07	1	1.0	1600	3	2	5	5
202305020612	2023-05-07	0	1.0	1600	3	2	5	5
202308010601	2023-05-07	0	0.0	1800	3	3	1	8
202308010602	2023-05-07	0	0.0	1400	3	3	1	8
202308010603	2023-05-07	0	0.0	1900	3	3	1	8
202308010604	2023-05-07	1	0.0	1600	3	3	1	8
202308010605	2023-05-07	1	0.0	2200	3	3	1	8
202308010606	2023-05-07	0	0.0	1800	3	3	2	8
202308010607	2023-05-07	1	0.0	2000	3	3	2	8
202308010608	2023-05-07	0	0.0	1200	3	3	2	8
202308010609	2023-05-07	1	0.0	2200	3	3	4	8
202308010610	2023-05-07	1	0.0	1400	3	3	5	8
202308010611	2023-05-07	1	0.0	1200	3	3	5	8
202308010612	2023-05-07	0	0.0	1900	3	3	3	8
202304010401	2023-05-07	0	1.0	1800	3	3	1	4
202304010402	2023-05-07	1	1.0	2000	3	3	1	4
202304010403	2023-05-07	0	1.0	1800	3	3	1	4
202304010404	2023-05-07	2			3	3	1	4
202304010405	2023-05-07	1	1.0	1800	3	3	1	4
202304010406	2023-05-07	0	1.0	1200	3	3	2	4
202304010407	2023-05-07	0	1.0	1800	3	3	2	4
202304010408	2023-05-07	1	1.0	1400	3	3	2	4
202304010409	2023-05-07	0	1.0	1800	3	3	5	4
202304010410	2023-05-07	1	2.0	1000	3	3	4	4
202304010411	2023-05-07	1	1.0	2000	3	3	5	4
202304010412	2023-05-07	0	1.0	1200	3	3	2	4
202305020701	2023-05-13	0	1.0	1600	0	2	1	5
202305020702	2023-05-13	0	1.0	1600	3	2	1	5
202305020703	2023-05-13	0	1.0	1300	3	2	1	5
202305020704	2023-05-13	1	1.0	1800	3	0	1	5
202305020705	2023-05-13	1	1.0	1600	2	0	1	5
202305020706	2023-05-13	0	1.0	1400	0	2	2	5
202305020707	2023-05-13	0	1.0	2100	0	2	2	5
202305020708	2023-05-13	1	1.0	1800	0	0	2	5
202305020709	2023-05-13	0	1.0	1400	0	2	5	5
202305020710	2023-05-13	1	1.0	2400	0	0	4	5
202305020711	2023-05-13	1	1.0	1400	0	0	5	5
202305020712	2023-05-13	0	1.0	1600	0	2	3	5
202308010701	2023-05-13	0	0.0	1800	2	0	1	8
202308010702	2023-05-13	0	0.0	1900	2	0	1	8
202308010703	2023-05-13	1	0.0	2000	2	0	1	8
202308010704	2023-05-13	1	0.0	1600	2	0	1	8
202308010705	2023-05-13	1	0.0	1800	2	0	1	8
202308010706	2023-05-13	0	0.0	1400	2	0	2	8
202308010707	2023-05-13	1	0.0	1200	2	0	3	8
202308010708	2023-05-13	2		3930	2	0	5	8
202308010709	2023-05-13	1	0.0	2000	2	0	2	8
202308010710	2023-05-13	0	0.0	1800	0	0	4	8
202308010711	2023-05-13	1	0.0	1800	3	0	5	8
202308010712	2023-05-13	0	0.0	1200	3	0	3	8
202304010501	2023-05-13	0	1.0	1200	1	0	1	4
202304010502	2023-05-13	0	1.0	1800	1	0	1	4
202304010503	2023-05-13	1	1.0	1400	1	0	1	4
202304010504	2023-05-13	0	1.0	1800	1	0	1	4
202304010505	2023-05-13	1	1.0	2200	1	0	1	4
202304010506	2023-05-13	0	1.0	1200	1	0	1	4
202304010507	2023-05-13	1	1.0	1800	1	0	2	4
202304010508	2023-05-13	0	1.0	1800	1	0	2	4
202304010509	2023-05-13	1	2.0	1000	1	0	2	4
202304010510	2023-05-13	1	1.0	1600	1	0	5	4
202304010511	2023-05-13	1	1.0	2000	1	0	5	4
202304010512	2023-05-13	0	1.0	1200	1	0	2	4
202305020801	2023-05-14	0	1.0	1400	2	2	1	5
202305020802	2023-05-14	0	1.0	1600	2	2	1	5
202305020803	2023-05-14	1	1.0	2000	0	0	1	5
202305020804	2023-05-14	1	1.0	1400	2	0	1	5
202305020805	2023-05-14	1	1.0	1800	2	0	2	5
202305020806	2023-05-14	0	1.0	2100	2	2	2	5
202305020807	2023-05-14	0	1.0	1600	2	2	2	5
202305020808	2023-05-14	1	1.0	1600	2	0	3	5
202305020809	2023-05-14	1	1.0	1800	2	0	3	5
202305020810	2023-05-14	0	1.0	1600	2	2	5	5
202305020811	2023-05-14	1	1.0	1600	0	0	5	5
202305020812	2023-05-14	0	1.0	1400	0	2	4	5
202308010801	2023-05-14	0	0.0	1200	0	1	1	8
202308010802	2023-05-14	0	0.0	1800	0	1	1	8
202308010803	2023-05-14	1	0.0	1400	0	2	1	8
202308010804	2023-05-14	1	0.0	2000	2	2	1	8
202308010805	2023-05-14	0	0.0	1800	0	1	2	8
202308010806	2023-05-14	1	0.0	1800	0	2	2	8
202308010807	2023-05-14	0	0.0	1800	0	1	2	8
202308010808	2023-05-14	1	0.0	1200	0	2	2	8
202308010809	2023-05-14	1	0.0	2400	2	2	5	8
202308010810	2023-05-14	1	0.0	1600	2	2	4	8
202308010811	2023-05-14	0	0.0	1400	2	1	5	8
202308010812	2023-05-14	0	0.0	1800	2	1	3	8
202304010601	2023-05-14	1	1.0	1800	2	0	1	4
202304010602	2023-05-14	0	1.0	1200	2	0	1	4
202304010603	2023-05-14	0	1.0	1800	2	0	1	4
202304010604	2023-05-14	2			2	0	1	4
202304010605	2023-05-14	2			2	0	1	4
202304010606	2023-05-14	0	1.0	1800	2	0	2	4
202304010607	2023-05-14	1	2.0	1000	2	0	1	4
202304010608	2023-05-14	0	1.0	1200	1	0	2	4
202304010609	2023-05-14	1	1.0	2000	1	0	5	4
202304010610	2023-05-14	0	1.0	1800	1	0	5	4
202304010611	2023-05-14	1	1.0	1800	1	0	4	4
202304010612	2023-05-14	1	1.0	1200	1	0	2	4
202305020901	2023-05-20	0	1.0	1600	2	2	1	5
202305020902	2023-05-20	0	1.0	1400	2	2	1	5
202305020903	2023-05-20	0	1.0	2100	2	2	1	5
202305020904	2023-05-20	1	1.0	1400	2	2	1	5
202305020905	2023-05-20	1	1.0	2400	2	2	1	5
202305020906	2023-05-20	0	1.0	1400	2	2	2	5
202305020907	2023-05-20	1	1.0	1600	2	0	2	5
202305020908	2023-05-20	0	1.0	1400	2	2	2	5
202305020909	2023-05-20	1	1.0	1800	2	0	2	5
202305020910	2023-05-20	1	1.0	1400	2	0	5	5
202305020911	2023-05-20	1	1.0	1800	2	0	5	5
202305020912	2023-05-20	0	1.0	1600	2	2	3	5
202308010901	2023-05-20	0	0.0	1800	1	1	1	8
202308010902	2023-05-20	0	0.0	1400	1	1	1	8
202308010903	2023-05-20	0	0.0	1900	1	1	1	8
202308010904	2023-05-20	1	0.0	1200	1	2	1	8
202308010905	2023-05-20	1	0.0	2400	1	2	1	8
202308010906	2023-05-20	0	0.0	1200	1	2	2	8
202308010907	2023-05-20	1	0.0	1800	1	2	2	8
202308010908	2023-05-20	0	0.0	1200	1	2	2	8
202308010909	2023-05-20	1	0.0	1600	1	2	2	8
202308010910	2023-05-20	1	0.0	2000	1	2	4	8
202308010911	2023-05-20	0	0.0	1900	1	2	5	8
202308010912	2023-05-20	0	0.0	1400	1	2	3	8
202304010701	2023-05-20	2			1	0	1	4
202304010702	2023-05-20	0	1.0	1800	1	0	1	4
202304010703	2023-05-20	0	1.0	1200	1	0	1	4
202304010704	2023-05-20	2			1	0	5	4
202304010705	2023-05-20	1	1.0	2000	1	0	1	4
202304010706	2023-05-20	0	1.0	1800	1	0	1	4
202304010707	2023-05-20	1	1.0	1600	1	0	1	4
202304010708	2023-05-20	0	1.0	1800	1	0	2	4
202304010709	2023-05-20	1	2.0	1000	1	0	5	4
202304010710	2023-05-20	1	1.0	2000	1	0	5	4
202304010711	2023-05-20	1	1.0	1200	1	0	5	4
202304010712	2023-05-20	0	1.0	1200	1	0	2	4
202305021001	2023-05-21	0	1.0	1400	1	2	1	5
202305021002	2023-05-21	0	1.0	1600	2	2	1	5
202305021003	2023-05-21	0	1.0	1300	2	2	1	5
202305021004	2023-05-21	1	1.0	2000	2	0	1	5
202305021005	2023-05-21	1	1.0	1600	2	0	2	5
202305021006	2023-05-21	1	1.0	2400	1	0	2	5
202305021007	2023-05-21	0	1.0	1600	1	2	2	5
202305021008	2023-05-21	0	1.0	2100	1	2	5	5
202305021009	2023-05-21	1	1.0	1800	1	0	5	5
202305021010	2023-05-21	1	1.0	1400	1	0	4	5
202305021011	2023-05-21	1	1.0	2400	1	0	5	5
202305021012	2023-05-21	0	1.0	2100	1	0	4	5
202308011001	2023-05-21	0	0.0	1200	1	2	1	8
202308011002	2023-05-21	1	0.0	1800	1	0	1	8
202308011003	2023-05-21	0	0.0	1800	1	2	1	8
202308011004	2023-05-21	1	0.0	1600	1	0	1	8
202308011005	2023-05-21	1	0.0	2000	1	0	1	8
202308011006	2023-05-21	1	0.0	1200	1	0	2	8
202308011007	2023-05-21	0	0.0	1900	1	0	2	8
202308011008	2023-05-21	1	0.0	1400	1	0	2	8
202308011009	2023-05-21	1	0.0	1800	1	0	5	8
202308011010	2023-05-21	0	0.0	1800	1	0	5	8
202308011011	2023-05-21	0	0.0	1400	1	0	4	8
202308011012	2023-05-21	0	0.0	1800	1	0	3	8
202304010801	2023-05-21	0	1.0	1200	1	0	1	4
202304010802	2023-05-21	1	1.0	1200	1	0	1	4
202304010803	2023-05-21	0	1.0	1800	1	0	1	4
202304010804	2023-05-21	2			1	0	1	4
202304010805	2023-05-21	1	1.0	2000	1	0	1	4
202304010806	2023-05-21	1	1.0	1800	1	0	1	4
202304010807	2023-05-21	0	1.0	1200	1	0	2	4
202304010808	2023-05-21	1	1.0	1400	1	0	2	4
202304010809	2023-05-21	1	1.0	1800	1	0	5	4
202304010810	2023-05-21	0	1.0	1200	1	0	5	4
202304010811	2023-05-21	1	2.0	1000	1	0	5	4
202304010812	2023-05-21	0	1.0	1800	1	0	2	4
202305021101	2023-05-27	0	1.0	1600	1	0	1	5
202305021102	2023-05-27	0	1.0	1400	1	0	1	5
202305021103	2023-05-27	1	1.0	2000	1	0	1	5
202305021104	2023-05-27	2		3000	1	0	1	5
202305021105	2023-05-27	1	1.0	1800	1	0	1	5
202305021106	2023-05-27	1	1.0	2400	1	0	2	5
202305021107	2023-05-27	1	1.0	1400	1	0	2	5
202305021108	2023-05-27	0	1.0	1600	1	0	2	5
202305021109	2023-05-27	0	1.0	1400	1	0	3	5
202305021110	2023-05-27	1	1.0	1600	1	0	5	5
202305021111	2023-05-27	0	1.0	1400	1	0	5	5
202305021112	2023-05-27	0	1.0	1600	1	0	3	5
202308011101	2023-05-27	0	0.0	1800	1	0	1	8
202308011102	2023-05-27	0	0.0	1200	1	0	1	8
202308011103	2023-05-27	1	0.0	1800	1	0	1	8
202308011104	2023-05-27	1	0.0	1400	1	0	1	8
202308011105	2023-05-27	1	0.0	2200	1	0	1	8
202308011106	2023-05-27	0	0.0	1400	1	0	2	8
202308011107	2023-05-27	0	0.0	1800	2	0	2	8
202308011108	2023-05-27	1	0.0	1600	2	0	2	8
202308011109	2023-05-27	1	0.0	2000	1	0	5	8
202308011110	2023-05-27	0	0.0	1900	1	0	4	8
202308011111	2023-05-27	1	0.0	1200	1	0	5	8
202308011112	2023-05-27	1	0.0	1400	1	0	3	8
202305021201	2023-05-28	0	1.0	1600	1	0	1	5
202305021202	2023-05-28	0	1.0	1400	1	0	1	5
202305021203	2023-05-28	0	1.0	2100	1	0	1	5
202305021204	2023-05-28	1	1.0	1600	1	0	1	5
202305021205	2023-05-28	0	1.0	1600	1	0	2	5
202305021206	2023-05-28	0	1.0	1400	1	0	2	5
202305021207	2023-05-28	1	1.0	1800	1	0	2	5
202305021208	2023-05-28	1	1.0	2400	1	0	3	5
202305021209	2023-05-28	0	1.0	1600	1	0	4	5
202305021210	2023-05-28	1	1.0	1800	1	0	4	5
202305021211	2023-05-28	1	1.0	2400	1	0	5	5
202305021212	2023-05-28	1	1.0	2500	2	0	5	5
202308011201	2023-05-28	0	0.0	1400	2	0	1	8
202308011202	2023-05-28	0	0.0	1800	2	0	1	8
202308011203	2023-05-28	1	0.0	1600	2	0	1	8
202308011204	2023-05-28	2		2910	1	0	1	8
202308011205	2023-05-28	1	0.0	2000	1	0	1	8
202308011206	2023-05-28	1	0.0	2400	1	0	2	8
202308011207	2023-05-28	0	0.0	1800	1	0	2	8
202308011208	2023-05-28	0	0.0	1200	1	0	3	8
202308011209	2023-05-28	0	0.0	1900	1	0	5	8
202308011210	2023-05-28	1	0.0	1400	1	0	5	8
202308011211	2023-05-28	1	0.0	1800	1	0	5	8
202308011212	2023-05-28	1	0.0	1400	2	0	4	8
202305030101	2023-06-03	2		3000	0	3	1	5
202305030102	2023-06-03	0	1.0	1400	2	3	1	5
202305030103	2023-06-03	0	1.0	1600	2	3	1	5
202305030104	2023-06-03	1	1.0	2000	2	3	1	5
202305030105	2023-06-03	1	1.0	1600	2	3	0	5
202305030106	2023-06-03	0	1.0	1300	2	3	1	5
202305030107	2023-06-03	1	1.0	1400	2	3	2	5
202305030108	2023-06-03	1	1.0	2400	1	3	5	5
202305030109	2023-06-03	0	1.0	1600	1	1	3	5
202305030110	2023-06-03	1	1.0	1400	1	1	5	5
202305030111	2023-06-03	0	1.0	1600	1	1	5	5
202305030112	2023-06-03	0	1.0	1400	1	1	2	5
202309030101	2023-06-03	0	0.0	1400	1	1	1	9
202309030102	2023-06-03	0	0.0	1800	1	1	1	9
202309030103	2023-06-03	0	0.0	1200	1	1	1	9
202309030104	2023-06-03	1	0.0	2000	1	2	1	9
202309030105	2023-06-03	1	0.0	1600	1	2	0	9
202309030106	2023-06-03	0	0.0	1800	1	1	2	9
202309030107	2023-06-03	1	0.0	1600	1	2	2	9
202309030108	2023-06-03	0	0.0	1200	1	1	2	9
202309030109	2023-06-03	1	0.0	1800	1	0	5	9
202309030110	2023-06-03	1	0.0	1200	1	0	5	9
202309030111	2023-06-03	1	0.0	2000	1	0	5	9
202309030112	2023-06-03	0	0.0	1200	1	2	3	9
202305030201	2023-06-04	0	1.0	1600	1	1	1	5
202305030202	2023-06-04	0	1.0	2100	1	1	1	5
202305030203	2023-06-04	1	1.0	1400	1	2	1	5
202305030204	2023-06-04	0	1.0	1400	1	1	1	5
202305030205	2023-06-04	1	1.0	1600	1	2	0	5
202305030206	2023-06-04	1	1.0	1400	1	2	0	5
202305030207	2023-06-04	1	1.0	2000	1	0	2	5
202305030208	2023-06-04	0	1.0	1600	1	2	2	5
202305030209	2023-06-04	1	1.0	2000	1	0	3	5
202305030210	2023-06-04	0	1.0	1400	2	2	4	5
202305030211	2023-06-04	1	1.0	1600	2	0	5	5
202305030212	2023-06-04	0	1.0	1400	2	2	5	5
202309030201	2023-06-04	2		3110	1	0	5	9
202309030202	2023-06-04	1	0.0	1600	1	0	1	9
202309030203	2023-06-04	0	0.0	2000	1	2	1	9
202309030204	2023-06-04	0	0.0	1800	1	2	1	9
202309030205	2023-06-04	1	0.0	1400	1	0	0	9
202309030206	2023-06-04	0	0.0	1200	1	2	1	9
202309030207	2023-06-04	0	0.0	1400	1	2	2	9
202309030208	2023-06-04	1	0.0	2000	1	0	2	9
202309030209	2023-06-04	0	0.0	1800	1	0	5	9
202309030210	2023-06-04	1	0.0	2000	1	0	4	9
202309030211	2023-06-04	0	0.0	1200	1	0	5	9
202309030212	2023-06-04	1	0.0	1200	1	0	2	9
202305030301	2023-06-10	2		3000	2	0	1	5
202305030302	2023-06-10	0	1.0	1400	2	2	1	5
202305030303	2023-06-10	0	1.0	2100	2	2	1	5
202305030304	2023-06-10	1	1.0	1800	2	0	1	5
202305030305	2023-06-10	1	1.0	1600	2	0	0	5
202305030306	2023-06-10	0	1.0	1600	2	2	1	5
202305030307	2023-06-10	0	1.0	2100	2	2	2	5
202305030308	2023-06-10	1	1.0	1600	2	0	2	5
202305030309	2023-06-10	0	1.0	1600	2	2	5	5
202305030310	2023-06-10	1	1.0	1600	2	0	5	5
202305030311	2023-06-10	1	1.0	2400	2	0	4	5
202305030312	2023-06-10	0	1.0	1400	2	2	2	5
202309030301	2023-06-10	0	0.0	1400	1	2	1	9
202309030302	2023-06-10	0	0.0	1800	1	2	1	9
202309030303	2023-06-10	1	0.0	1200	1	0	1	9
202309030304	2023-06-10	0	0.0	1800	1	2	1	9
202309030305	2023-06-10	1	0.0	1600	2	0	0	9
202309030306	2023-06-10	1	0.0	1800	2	0	1	9
202309030307	2023-06-10	0	0.0	1400	2	2	2	9
202309030308	2023-06-10	0	0.0	1800	2	2	3	9
202309030309	2023-06-10	1	0.0	2400	2	0	5	9
202309030310	2023-06-10	0	0.0	1400	2	2	5	9
202309030311	2023-06-10	1	0.0	1200	2	0	4	9
202309030312	2023-06-10	0	0.0	1800	2	2	2	9
202302010101	2023-06-10	1	0.0	1200	2	2	1	2
202302010102	2023-06-10	0	0.0	1700	2	1	1	2
202302010103	2023-06-10	0	0.0	1000	2	1	1	2
202302010104	2023-06-10	1	0.0	1800	2	2	1	2
202302010105	2023-06-10	1	0.0	1000	2	2	0	2
202302010106	2023-06-10	0	0.0	1700	2	1	1	2
202302010107	2023-06-10	1	0.0	2000	1	2	2	2
202302010108	2023-06-10	0	0.0	1000	1	1	2	2
202302010109	2023-06-10	1	0.0	2600	1	0	5	2
202302010110	2023-06-10	1	0.0	1800	1	0	5	2
202302010111	2023-06-10	1	0.0	1200	1	0	3	2
202302010112	2023-06-10	0	0.0	1700	1	1	2	2
202305030401	2023-06-11	0	1.0	1600	3	1	1	5
202305030402	2023-06-11	0	1.0	1400	3	1	1	5
202305030403	2023-06-11	0	1.0	1600	3	1	1	5
202305030404	2023-06-11	1	1.0	2400	0	2	1	5
202305030405	2023-06-11	1	1.0	1800	0	2	0	5
202305030406	2023-06-11	1	1.0	1600	2	2	1	5
202305030407	2023-06-11	0	1.0	1600	0	1	2	5
202305030408	2023-06-11	1	1.0	2000	0	2	2	5
202305030409	2023-06-11	0	1.0	2100	0	1	5	5
202305030410	2023-06-11	0	1.0	1600	0	1	4	5
202305030411	2023-06-11	1	1.0	1800	2	2	5	5
202305030412	2023-06-11	1	1.0	1600	2	2	2	5
202309030401	2023-06-11	2		2970	3	2	1	9
202309030402	2023-06-11	1	0.0	2200	3	2	1	9
202309030403	2023-06-11	0	0.0	1200	3	1	1	9
202309030404	2023-06-11	0	0.0	1800	0	1	1	9
202309030405	2023-06-11	1	0.0	1200	2	2	0	9
202309030406	2023-06-11	1	0.0	1600	2	2	1	9
202309030407	2023-06-11	0	0.0	2000	2	1	2	9
202309030408	2023-06-11	1	0.0	1800	2	2	2	9
202309030409	2023-06-11	1	0.0	2400	2	2	5	9
202309030410	2023-06-11	0	0.0	1200	2	1	4	9
202309030411	2023-06-11	0	0.0	1800	2	1	5	9
202309030412	2023-06-11	1	0.0	1400	2	2	2	9
